name,amenity,main_cuisine,lat,lon,has_outdoor_seating,has_wifi,is_wheelchair_accessible
Sibuya,restaurant,sushi,40.4183139,-3.6741716,False,False,False
Ibiza,cafe,unknown,40.4180151,-3.6745354,False,False,True
Pulpería Botafumeiro,restaurant,regional,40.387113,-3.7313704,False,False,False
La Villa del Narcea,restaurant,unknown,40.4338668,-3.7060872,False,False,False
La Bruschettería de Françoise,restaurant,unknown,40.4339017,-3.7065435,False,False,False
El Cocodrilo,bar,unknown,40.4360176,-3.6716826,False,False,False
Prioritè,cafe,unknown,40.419313,-3.7017051,False,False,False
Tim Hortons,cafe,coffee_shop,40.4192147,-3.7017896,False,False,False
lemongrass,restaurant,thai,40.419165,-3.7018285,False,False,False
Pompai,cafe,bubble_tea,40.4190716,-3.7018845,False,False,False
Guasa,bar,unknown,40.4503327,-3.6990842,False,False,False
Sarajevo,bar,unknown,40.4503194,-3.6989125,False,False,False
Pasteleria Mallorca,cafe,unknown,40.4508695,-3.6984257,False,False,False
Bistrot Saconia,restaurant,regional,40.4666763,-3.7200752,False,False,False
La esquina mexicana,restaurant,mexican,40.4131748,-3.7106325,False,False,False
GatoGato,restaurant,unknown,40.410177,-3.6962005,False,False,False
Los Pinchitos,cafe,unknown,40.4155265,-3.7052861,False,False,False
Esparteros,cafe,unknown,40.4154113,-3.7053412,False,False,False
Il Regno di Napoli,restaurant,italian,40.4278812,-3.7035649,False,False,False
Loft 39,restaurant,unknown,40.4260415,-3.6842471,False,False,False
Goiko Gril,restaurant,unknown,40.4522532,-3.6970581,False,False,False
La Gastroteca de Peláez,restaurant,unknown,40.3750338,-3.692395,False,False,False
Turcos,cafe,unknown,40.4428245,-3.5836238,False,False,False
Pipa&Co,restaurant,unknown,40.4587961,-3.6819941,False,False,False
La Parisiena,cafe,unknown,40.4079839,-3.6787818,True,False,False
Fans Coffee & Bakery,cafe,unknown,40.4018409,-3.6746014,False,False,False
Blackbird Rock Bar,bar,unknown,40.4136942,-3.6995373,False,False,False
Overlook Bar,bar,unknown,40.4130242,-3.7140692,False,False,False
lateral,restaurant,unknown,40.4141744,-3.7010724,False,False,False
El Nido,restaurant,unknown,40.4346617,-3.6802537,True,False,False
Planta de Café,cafe,unknown,40.4103634,-3.7045299,False,False,False
Café Boconó,cafe,unknown,40.4105647,-3.7066757,False,False,False
Las 9 Musas bar cafetería,bar,unknown,40.4342198,-3.6060381,False,False,False
Yantar,restaurant,unknown,40.413712,-3.6960077,False,False,False
Expressio Café Restaurante,restaurant,unknown,40.4129125,-3.6900263,False,False,False
La Retirada,restaurant,regional,40.4202508,-3.6754873,False,False,False
Favorite 23,bar,unknown,40.4062988,-3.7105993,False,False,False
Cuesta,bar,unknown,40.4848635,-3.6865405,True,False,False
El Rincón de la Rodríguez,restaurant,unknown,40.440459,-3.6712955,False,False,False
Sidrería El Llagar,restaurant,regional,40.4451116,-3.6109203,True,False,False
La Colonial de Goya,bar,unknown,40.4236552,-3.6830998,True,False,False
Restaurante Masterchef,restaurant,unknown,40.4430984,-3.6823178,False,False,False
La Cruz Blanca,restaurant,unknown,40.38042,-3.6609251,False,False,False
Casa Domingo,cafe,unknown,40.3435135,-3.6935145,False,False,False
Casa Domingo,restaurant,regional,40.3433367,-3.6935158,False,False,False
Café Yohana Bar,bar,unknown,40.4632783,-3.6463007,False,False,False
Bar Restaurante Olavide,restaurant,unknown,40.4691229,-3.6933931,False,False,False
Ramen Shifu,restaurant,ramen,40.42745,-3.6767668,False,False,False
Deportino cafe bar,cafe,spanish,40.4434555,-3.6801295,False,False,False
Black Mamba,bar,unknown,40.4126418,-3.7106055,False,False,False
Marengo,restaurant,unknown,40.4206154,-3.6968944,False,False,False
Cafe Belle Bombon,cafe,unknown,40.4131212,-3.6958967,False,False,False
De Maria,restaurant,spanish,40.4163015,-3.7043269,False,False,False
Cafe Europa,cafe,spanish,40.4173746,-3.7035136,False,False,False
Viejo madrid,restaurant,unknown,40.4122364,-3.7096108,False,False,False
Cafetería Lisa,cafe,unknown,40.4777164,-3.7022563,False,False,False
Café Bar Las Magnolias,cafe,unknown,40.4854132,-3.7001311,False,False,False
The Little Big Cafe,cafe,unknown,40.4352994,-3.7127501,False,False,False
Pum Pum Café,cafe,unknown,40.4081399,-3.7019197,False,False,False
Hola Coffee,cafe,unknown,40.4069806,-3.6990362,False,False,False
Waycup Specialty Coffee,cafe,unknown,40.432858,-3.6800132,False,False,False
Asador Argentino,restaurant,unknown,40.446926,-3.5873772,False,False,False
La quinta de Chamartín,restaurant,unknown,40.4572318,-3.6760663,False,False,False
Casa Lucas,bar,unknown,40.4572503,-3.676436,False,False,False
Vips,restaurant,international,40.457995,-3.6765774,False,False,False
Faborit,cafe,unknown,40.4249814,-3.6830825,False,False,False
Petit Appetit,restaurant,unknown,40.435699,-3.6910615,True,False,False
Honest Greens,restaurant,organic,40.4248553,-3.6978322,False,False,True
Manolo Bakes,cafe,unknown,40.4275371,-3.6963512,True,False,False
Fathe Pur,restaurant,indian,40.4179706,-3.673555,False,False,True
Mayor Taperia 2,restaurant,spanish,40.4150187,-3.704848,False,False,False
Taberna La Española,bar,regional,40.420999,-3.7004917,False,False,True
Yedra,cafe,unknown,40.4070575,-3.6715466,False,False,False
Beti Jai,bar,unknown,40.4264202,-3.6980075,False,False,False
Goa Café,cafe,unknown,40.4265346,-3.6986695,False,False,False
Bar Santa Elena,restaurant,unknown,40.4473961,-3.71078,False,False,False
Pe de Pisco,restaurant,peruvian,40.4183018,-3.7017555,False,False,False
Starbucks,cafe,coffee_shop,40.4903481,-3.5910129,False,False,True
La Sureña,restaurant,spanish,40.5100065,-3.690548,True,False,False
Cafetería ETSIAE,cafe,coffee_shop,40.4405015,-3.7247062,False,False,False
Ciento un vinos,restaurant,unknown,40.4719747,-3.5815291,False,False,False
Cafetería Yupi,cafe,unknown,40.4348889,-3.6996331,False,False,False
La Golondrina,restaurant,unknown,40.4357719,-3.70052,False,False,False
Chinorris,restaurant,chinese,40.3558616,-3.6815408,False,False,False
Lev,restaurant,unknown,40.4136197,-3.6968191,False,False,False
Eduardo Cervecería,restaurant,unknown,40.4156459,-3.7089853,False,False,False
A Pota D'Ouro,restaurant,unknown,40.4121397,-3.7206309,False,False,False
La Oriental,cafe,unknown,40.4119291,-3.7206091,False,False,False
El Oso y el Madroño,cafe,coffee_shop,40.4156781,-3.6760045,False,False,False
Humo,restaurant,peruvian,40.3979986,-3.6671176,False,False,False
Restaurante Song City,restaurant,unknown,40.4594717,-3.6883969,False,False,False
,cafe,unknown,40.4592776,-3.6876512,False,False,False
Mercado Provenzal,bar,unknown,40.4304788,-3.7172278,False,False,False
La Kika,restaurant,unknown,40.4211821,-3.697432,False,False,False
Nomada,restaurant,unknown,40.4202873,-3.6974759,False,False,False
Propaganda,restaurant,unknown,40.4209092,-3.6973109,False,False,False
Ex Libris,restaurant,unknown,40.420101,-3.6972072,False,False,False
Bar Pato,bar,unknown,40.4703631,-3.587813,False,False,False
100 Montaditos,restaurant,sandwich,40.46062,-3.6975155,False,False,False
El percebe de Cedeira,restaurant,galician,40.4606007,-3.6974421,False,False,False
Tao 369,restaurant,asian,40.479224,-3.6711488,True,False,False
Mesón Pepe’s,restaurant,unknown,40.4828526,-3.6704398,False,False,False
Arte 14,restaurant,unknown,40.4829825,-3.6706962,False,False,False
Taberna La Ola,restaurant,unknown,40.4817955,-3.6717268,False,False,False
Laventana Verde,restaurant,unknown,40.482034,-3.6717396,False,False,False
Arte Buen Llantar,restaurant,unknown,40.4819347,-3.6717214,False,False,False
Barrilón,restaurant,unknown,40.4830165,-3.6670455,False,False,False
Monkee Koffee,cafe,coffee_shop,40.4404555,-3.7080143,False,False,False
Vips,restaurant,international,40.4764774,-3.6858469,False,False,False
El tinglao,restaurant,regional,40.455131,-3.6200616,False,False,False
Peggy Sue's,restaurant,american,40.4559792,-3.6198317,False,False,False
La Pausa,restaurant,unknown,40.4801554,-3.6864156,False,False,False
Las sobrinas,bar,unknown,40.4029392,-3.6960563,False,False,False
Bar Roseman,bar,unknown,40.4645939,-3.7242787,False,False,False
Il Consigliere,restaurant,pizza,40.4646489,-3.725084,False,False,False
Corner 105,restaurant,spanish,40.3995328,-3.6712626,False,False,False
El Dosaka,bar,unknown,40.4402569,-3.649531,True,False,False
La Selva,bar,unknown,40.3749065,-3.6923568,False,False,False
El Rincón de Anca,bar,unknown,40.4411208,-3.6501083,False,False,False
Solmar,cafe,unknown,40.4136733,-3.7269851,False,False,False
Bang Cook,restaurant,thai,40.4353044,-3.6916202,False,False,False
La Bientirada Quevedo,bar,mediterranean,40.4340391,-3.7045481,True,False,False
Bar La Plaza,bar,unknown,40.4406342,-3.6506682,False,False,False
Nina Pasta Bar,bar,unknown,40.4094612,-3.7088119,False,False,False
Huacatay,restaurant,peruvian,40.4569197,-3.6751441,False,False,False
Lúbora,restaurant,unknown,40.4520166,-3.696741,False,False,False
Zuladna,restaurant,unknown,40.4519284,-3.6964501,False,False,False
Clos,restaurant,unknown,40.4461649,-3.6995359,False,False,False
Casa Paco,bar,unknown,40.4304399,-3.7202376,False,False,False
Lambuzo,restaurant,unknown,40.4373045,-3.6993326,False,False,False
Asador Lorena,restaurant,regional,40.3755042,-3.6269324,False,False,False
Foster's Hollywood,restaurant,american,40.4074431,-3.7245009,False,False,False
Restaurante Oter,restaurant,unknown,40.4287974,-3.6862021,True,False,False
Sr.Ito,restaurant,japanese,40.4241543,-3.6974283,False,False,False
Larios cafe,cafe,unknown,40.4201017,-3.7074761,False,False,False
Cruz Blanca,restaurant,unknown,40.4168872,-3.6780446,False,False,False
Toni 2,bar,unknown,40.4224418,-3.6947812,False,False,False
Nanobar buenas cañas!,bar,unknown,40.4195675,-3.7093827,False,False,False
Bocavante,restaurant,unknown,40.4295573,-3.7016109,False,False,False
Las Bridas,restaurant,unknown,40.4382715,-3.6927246,False,False,False
Las 10 Tapas De Santa Ana,restaurant,spanish,40.4143623,-3.7010379,False,False,False
Maceta Café,cafe,unknown,40.448733,-3.6753145,False,False,False
Nina pasta bar,restaurant,italian,40.4094607,-3.7088761,False,False,False
La dolce vita,cafe,unknown,40.4162466,-3.7096474,False,False,False
Samm,restaurant,unknown,40.4642707,-3.6699377,False,False,False
Roll Station,bar,unknown,40.4360129,-3.698991,False,False,False
La Lianta,bar,unknown,40.4374283,-3.6993224,False,False,False
Soy Kitchen,restaurant,unknown,40.436034,-3.6931898,False,False,False
,bar,unknown,40.4365485,-3.6934365,False,False,False
Vips,restaurant,international,40.4364238,-3.6995944,False,False,False
La Nicoletta,restaurant,unknown,40.4340987,-3.6933655,False,False,False
Dileto,cafe,unknown,40.4348958,-3.6946963,False,False,False
The brave,cafe,unknown,40.4420281,-3.6989176,False,False,True
La Violeta,bar,unknown,40.4367864,-3.7083159,False,False,False
Cristina Oria,restaurant,unknown,40.430479,-3.6830263,False,False,False
Vila Brasil,restaurant,unknown,40.4178506,-3.6723799,False,False,False
La General,cafe,unknown,40.4706396,-3.5806217,False,False,False
Asador Limbo,restaurant,unknown,40.4252314,-3.7002181,False,False,True
Palo cortado,restaurant,unknown,40.4405198,-3.6973769,False,False,False
Rick’s,bar,unknown,40.4406662,-3.6962268,False,False,False
Alcázar,cafe,unknown,40.4042914,-3.7046069,False,False,False
Tapería Tía Lola,restaurant,unknown,40.3982214,-3.7000834,False,False,False
Mesón Calzada,restaurant,regional,40.4303042,-3.702518,False,False,False
Jumbo,restaurant,regional,40.4708262,-3.579162,False,False,False
Julian,bar,unknown,40.4730567,-3.5773177,False,False,False
Bar Castilla,restaurant,unknown,40.473316,-3.575502,False,False,False
La Lupita,restaurant,unknown,40.4369254,-3.6930901,False,False,False
El Corzo,bar,unknown,40.4287995,-3.6529279,False,False,False
El Picaporte,bar,unknown,40.4367285,-3.694145,False,False,False
Ponteareas,restaurant,unknown,40.4324473,-3.6855154,False,False,False
Vamos al indio,restaurant,unknown,40.4492548,-3.7124052,False,False,False
Dulce y Salado,cafe,unknown,40.4363471,-3.7099691,False,False,False
La Gastro,restaurant,unknown,40.421296,-3.7029037,False,False,False
Puerto Maior,restaurant,german,40.3945086,-3.6797238,False,False,True
Los Arcos,cafe,regional,40.4774075,-3.6448334,True,False,False
Doñaluz sky rooftop,restaurant,unknown,40.4176738,-3.702694,False,False,False
Umo,restaurant,unknown,40.4354217,-3.6895294,False,False,False
El Exquisito,restaurant,unknown,40.4912771,-3.6699336,False,False,False
988,cafe,unknown,40.4682023,-3.7196623,False,False,False
La Manon,cafe,unknown,40.4349898,-3.6923909,False,False,False
Bar Cafetería Cafelito,cafe,unknown,40.435816,-3.6123532,False,False,False
Lobsterie,restaurant,unknown,40.4228481,-3.696923,False,False,False
Pintan Tapas,bar,unknown,40.4334109,-3.7101731,False,False,False
,cafe,coffee_shop,40.4330506,-3.7002526,False,False,True
El cisne azul,restaurant,unknown,40.4226253,-3.6967169,False,False,False
Cristina Oria,restaurant,unknown,40.4217242,-3.687759,False,False,False
Colonial Norte,restaurant,unknown,40.4216058,-3.7204519,False,False,False
Santerra,restaurant,unknown,40.4289799,-3.6782141,False,False,False
Vips,restaurant,international,40.4338665,-3.7175914,False,False,False
El Garnacho,restaurant,unknown,40.4877893,-3.60881,False,False,False
Morao,restaurant,unknown,40.4366447,-3.6865735,False,False,False
Araldo,restaurant,unknown,40.417578,-3.6980761,False,False,False
Pizzeria Fratelli Figurato,restaurant,pizza,40.438991,-3.6978429,False,False,False
Hot Now,restaurant,unknown,40.4213703,-3.6979947,False,False,False
La Tasqueria,restaurant,unknown,40.4222271,-3.6735107,False,False,False
Restaurante Fuego,restaurant,barbecue,40.4363457,-3.6878165,True,False,False
Cervecería Qve,bar,unknown,40.4522167,-3.6960557,False,False,False
Lara Grill,restaurant,barbecue,40.4359976,-3.6994065,False,False,False
Lara Grill,restaurant,barbecue,40.4246944,-3.6979396,False,False,False
Ganges,restaurant,indian,40.457659,-3.6783842,False,False,False
Nantes,restaurant,unknown,40.3890218,-3.6949995,False,False,False
El Cacique,restaurant,unknown,40.4627169,-3.6854244,False,False,False
Castizo,restaurant,unknown,40.4024357,-3.6298458,False,False,False
Casa Pepe,restaurant,spanish,40.4054052,-3.7017888,False,False,False
Cucurucho,restaurant,unknown,40.4672105,-3.6841577,False,False,False
Restaurante Cabo do Mundo,restaurant,unknown,40.4622571,-3.6921249,False,False,False
El Palike,restaurant,unknown,40.4224587,-3.6739392,False,False,False
Rivas,cafe,unknown,40.3949725,-3.7687184,False,False,False
El Güelu Madrid,restaurant,spanish,40.4567949,-3.6928619,False,False,False
La Nueva Troje,restaurant,unknown,40.4209578,-3.7033234,False,False,False
Shina Tora Ya,restaurant,japanese,40.4257115,-3.6866599,False,False,False
Viena Capellanes,cafe,unknown,40.4253093,-3.6834621,False,False,False
El 41,restaurant,unknown,40.4258066,-3.686643,False,False,False
Café Y Té,cafe,unknown,40.4250174,-3.6839312,False,False,False
Bar Agavel,bar,unknown,40.3808114,-3.6258691,False,False,False
Quispe,restaurant,unknown,40.426901,-3.6957518,False,False,False
Jardín de Salvador Bachiller,cafe,unknown,40.419054,-3.7022209,False,False,False
Asador de Aranda,restaurant,regional,40.4198525,-3.7074993,False,False,False
Asador Llopis,restaurant,unknown,40.3832238,-3.6154256,False,False,False
Cafetería Roque,cafe,unknown,40.4768927,-3.704125,False,False,False
Franci's,cafe,unknown,40.4774818,-3.6999198,False,False,False
Bar Metropolitano,restaurant,unknown,40.4467486,-3.7116765,False,False,False
Bar Arlanza,bar,unknown,40.4464813,-3.7111482,False,False,False
Manduka,bar,unknown,40.4464582,-3.7112428,False,False,False
Herjomar,restaurant,unknown,40.447105,-3.7102619,False,False,False
Bar Paris,restaurant,unknown,40.4762071,-3.7152232,False,False,False
Bar La Habana,bar,unknown,40.4761556,-3.7155272,False,False,False
Bar Tequila,bar,unknown,40.4754067,-3.7153529,False,False,False
,bar,unknown,40.4756714,-3.7142223,False,False,False
Cafeteria Cerveceria Conde,cafe,unknown,40.4763276,-3.7139712,False,False,False
Starbucks,cafe,coffee_shop,40.4797463,-3.7075748,False,False,False
Bar Cafetería Montoya,bar,unknown,40.4774838,-3.711233,False,False,False
Mesón Toledo,restaurant,unknown,40.4779686,-3.7099348,False,False,False
Cervecería Andalucía,restaurant,unknown,40.4761052,-3.7124272,True,False,False
La comadreja,bar,unknown,40.4754882,-3.7125375,False,False,False
Bar Cafe,bar,unknown,40.4749832,-3.7123773,False,False,False
Cueva Carnívoros,restaurant,barbecue,40.3876756,-3.7014651,False,False,False
Café Ziryab (Tablao Flamenco),cafe,unknown,40.4021676,-3.7050944,False,False,False
La tagliatella,restaurant,unknown,40.4791003,-3.7082505,False,False,False
Tommy Mels,restaurant,unknown,40.4792708,-3.7083262,False,False,False
Amazonia Chic,restaurant,unknown,40.4791175,-3.707762,False,False,False
Pomodoro Pizza,restaurant,pizza,40.4792984,-3.7078217,False,False,False
La Sureña,restaurant,spanish,40.4793559,-3.7073301,False,False,False
La mafia,restaurant,unknown,40.4795001,-3.7067216,False,False,False
Cañas y tapas,restaurant,unknown,40.4801965,-3.7073129,False,False,False
Real Coffee,cafe,unknown,40.4359646,-3.7046295,False,False,False
Mejillón,restaurant,unknown,40.4268783,-3.6957266,False,False,False
Fide,bar,unknown,40.4374548,-3.6993202,False,False,False
Fide 2,bar,unknown,40.4397086,-3.6993778,False,False,False
Tahona de Ponzano,restaurant,unknown,40.4393739,-3.699367,False,False,False
